0,1,2,3,4,5,pre_max_value,max_index,name,real
2.75E-14,5.27E-25,4.78E-15,7.88E-15,7.20E-19,1,1,5,other\638010964144226292_RTEC_Regular_DEF.JPG,5
6.68E-15,1.02E-22,1.29E-16,8.98E-10,7.72E-20,1,1,5,other\638010964144694897_RTEC_Regular_DEF.JPG,5
7.26E-16,2.31E-23,4.40E-16,1.67E-06,9.47E-20,0.99999833,0.99999833,5,other\638010964145163575_RTEC_Regular_DEF.JPG,5
7.69E-11,2.10E-22,6.20E-15,3.14E-07,4.90E-17,0.99999964,0.99999964,5,other\638010964145632248_RTEC_Regular_DEF.JPG,5
5.35E-14,2.55E-09,5.94E-09,4.99E-07,4.33E-12,0.9999995,0.9999995,5,other\638010964146100785_RTEC_Regular_DEF.JPG,5
1.62E-10,4.39E-22,3.01E-13,3.23E-06,7.98E-16,0.9999968,0.9999968,5,other\638010964146569346_RTEC_Regular_DEF.JPG,5
7.62E-12,1.64E-25,4.39E-17,5.01E-14,3.68E-24,1,1,5,other\638010964147037995_RTEC_Regular_DEF.JPG,5
1.60E-09,8.09E-21,1.05E-11,0.12123947,1.78E-14,0.8787606,0.8787606,5,other\638010964147506624_RTEC_Regular_DEF.JPG,5
2.22E-08,1.76E-20,5.87E-13,1.88E-07,2.02E-22,0.99999976,0.99999976,5,other\638010964147975185_RTEC_Regular_DEF.JPG,5
2.38E-10,8.54E-15,7.19E-15,3.41E-05,9.47E-14,0.9999659,0.9999659,5,other\638010964148600024_RTEC_Regular_DEF.JPG,5
5.52E-11,1.07E-17,2.39E-11,0.12048499,5.68E-13,0.879515,0.879515,5,other\638010964149068673_RTEC_Regular_DEF.JPG,5
5.09E-10,2.30E-19,2.29E-11,0.098166205,8.41E-14,0.9018338,0.9018338,5,other\638010964149537258_RTEC_Regular_DEF.JPG,5
1.21E-10,1.81E-17,1.15E-11,2.44E-06,2.18E-15,0.9999976,0.9999976,5,other\638010964150005868_RTEC_Regular_DEF.JPG,5
4.46E-08,4.42E-18,2.67E-11,0.15124781,1.93E-13,0.84875214,0.84875214,5,other\638010964150474492_RTEC_Regular_DEF.JPG,5
1.05E-08,1.94E-14,3.54E-14,7.18E-06,1.77E-13,0.99999285,0.99999285,5,other\638010964150943034_RTEC_Regular_DEF.JPG,5
5.20E-11,2.69E-20,1.07E-12,0.000104794,3.09E-15,0.9998952,0.9998952,5,other\638010964151411492_RTEC_Regular_DEF.JPG,5
1.19E-09,3.28E-20,7.71E-12,0.001918908,1.63E-14,0.9980811,0.9980811,5,other\638010964151879667_RTEC_Regular_DEF.JPG,5
4.54E-12,7.34E-21,1.89E-16,3.64E-11,4.18E-23,1,1,5,other\638010964152504438_RTEC_Regular_DEF.JPG,5
1.06E-13,1.06E-22,1.26E-14,8.18E-09,1.38E-20,1,1,5,other\638010964152973052_RTEC_Regular_DEF.JPG,5
7.47E-10,5.56E-20,2.82E-11,0.000773437,4.90E-15,0.99922657,0.99922657,5,other\638010964153442322_RTEC_Regular_DEF.JPG,5
2.55E-12,1.03E-19,2.51E-14,1.42E-05,3.47E-15,0.9999858,0.9999858,5,other\638010964153910775_RTEC_Regular_DEF.JPG,5
3.66E-07,7.53E-17,7.79E-14,3.59E-06,1.20E-18,0.99999607,0.99999607,5,other\638010964154379590_RTEC_Regular_DEF.JPG,5
4.65E-10,9.76E-17,6.43E-15,0.000159325,3.71E-15,0.9998406,0.9998406,5,other\638010964155160512_RTEC_Regular_DEF.JPG,5
4.14E-07,1.54E-14,5.44E-12,0.000485003,2.09E-11,0.9995146,0.9995146,5,other\638010964159846624_RTEC_Regular_DEF.JPG,5
1.64E-06,2.83E-20,2.13E-09,9.11E-05,9.60E-15,0.99990726,0.99990726,5,other\638010964160315214_RTEC_Regular_DEF.JPG,5
6.86E-09,1.18E-06,5.49E-16,0.013106513,2.93E-16,0.9868923,0.9868923,5,other\638010964160783712_RTEC_Regular_DEF.JPG,5
7.45E-22,2.70E-29,4.39E-20,5.98E-11,3.49E-25,1,1,5,other\638010964161252497_RTEC_Regular_DEF.JPG,5
1.01E-17,1.48E-17,1.01E-20,5.44E-13,2.37E-27,1,1,5,other\638010964162189585_RTEC_Regular_DEF.JPG,5
6.26E-12,4.15E-18,8.69E-16,8.30E-08,2.32E-24,0.9999999,0.9999999,5,other\638010964162658268_RTEC_Regular_DEF.JPG,5
4.09E-23,1.89E-26,5.11E-23,1.77E-17,3.45E-29,1,1,5,other\638010964163751473_RTEC_Regular_DEF.JPG,5
2.19E-11,4.01E-21,1.28E-10,4.02E-05,1.65E-15,0.9999598,0.9999598,5,other\638010964164844428_RTEC_Regular_DEF.JPG,5
4.16E-10,3.73E-20,2.69E-10,1.23E-05,4.11E-14,0.9999876,0.9999876,5,other\638010964165469951_RTEC_Regular_DEF.JPG,5
4.92E-16,8.17E-20,1.12E-20,1.25E-12,2.37E-25,1,1,5,other\638010964165938478_RTEC_Regular_DEF.JPG,5
7.86E-12,2.17E-15,1.58E-11,0.000372905,3.94E-15,0.9996271,0.9996271,5,other\638010964166407083_RTEC_Regular_DEF.JPG,5
0.000258524,3.54E-21,3.02E-10,0.9238792,2.09E-19,0.07586234,0.9238792,3,other\638010964166875751_RTEC_Regular_DEF.JPG,5
3.05E-22,1.76E-28,1.09E-24,2.58E-21,1.01E-27,1,1,5,other\638010964167344292_RTEC_Regular_DEF.JPG,5
4.55E-24,5.80E-22,4.08E-21,1.87E-14,3.65E-26,1,1,5,other\638010964167812941_RTEC_Regular_DEF.JPG,5
5.38E-24,6.96E-23,2.79E-21,3.67E-15,1.52E-27,1,1,5,other\638010964168281541_RTEC_Regular_DEF.JPG,5
5.21E-16,5.14E-23,9.71E-15,0.00025953,1.19E-18,0.9997404,0.9997404,5,other\638010964168750097_RTEC_Regular_DEF.JPG,5
4.73E-27,7.52E-35,1.04E-28,4.37E-23,4.21E-31,1,1,5,other\638010964169218712_RTEC_Regular_DEF.JPG,5
4.04E-28,0,6.39E-32,6.39E-25,1.18E-34,1,1,5,other\638010964169687366_RTEC_Regular_DEF.JPG,5
5.16E-17,7.11E-23,3.19E-19,8.95E-13,6.84E-23,1,1,5,other\638010964170155951_RTEC_Regular_DEF.JPG,5
7.73E-24,5.73E-31,1.23E-21,3.25E-17,2.00E-28,1,1,5,other\638010964170624527_RTEC_Regular_DEF.JPG,5
1.42E-26,3.23E-28,3.41E-24,7.15E-19,2.06E-29,1,1,5,other\638010964171405561_RTEC_Regular_DEF.JPG,5
1.33E-11,3.26E-17,4.14E-10,8.28E-13,2.17E-15,1,1,5,other\638010964171874117_RTEC_Regular_DEF.JPG,5
1.86E-11,2.30E-18,5.93E-14,9.92E-11,1.64E-20,1,1,5,other\638010964302146886_RTEC_Regular_DEF.JPG,5
2.67E-10,1.82E-18,3.51E-14,1.66E-10,2.85E-20,1,1,5,other\638010964302615256_RTEC_Regular_DEF.JPG,5
2.23E-12,3.18E-24,1.31E-14,9.86E-07,1.26E-17,0.99999905,0.99999905,5,other\638010964303084300_RTEC_Regular_DEF.JPG,5
8.24E-13,8.95E-25,3.99E-15,5.02E-07,2.92E-18,0.9999995,0.9999995,5,other\638010964303552764_RTEC_Regular_DEF.JPG,5
2.57E-10,9.20E-16,9.08E-15,9.53E-05,1.11E-13,0.99990475,0.99990475,5,other\638010964304333876_RTEC_Regular_DEF.JPG,5
1.96E-09,2.88E-12,4.58E-15,0.000114728,1.20E-15,0.9998852,0.9998852,5,other\638010965805786172_RTEC_Regular_DEF.JPG,5
1.34E-09,8.51E-14,4.91E-15,9.07E-05,1.90E-15,0.9999093,0.9999093,5,other\638010965806254820_RTEC_Regular_DEF.JPG,5
9.54E-10,4.57E-14,4.79E-11,0.021909237,4.56E-17,0.97809076,0.97809076,5,other\638010965806722937_RTEC_Regular_DEF.JPG,5
8.38E-09,4.61E-13,8.12E-10,0.1200762,1.12E-16,0.87992376,0.87992376,5,other\638010965807192016_RTEC_Regular_DEF.JPG,5
5.54E-11,3.92E-21,2.62E-15,2.54E-05,7.19E-16,0.9999746,0.9999746,5,other\638010965807660840_RTEC_Regular_DEF.JPG,5
8.28E-09,1.53E-15,1.05E-13,8.14E-07,5.03E-16,0.99999917,0.99999917,5,other\638010965808129387_RTEC_Regular_DEF.JPG,5
7.56E-08,1.14E-09,8.39E-14,0.001489837,6.59E-11,0.99851006,0.99851006,5,other\638010965808909805_RTEC_Regular_DEF.JPG,5
0.000399601,7.23E-16,5.23E-14,0.006481033,2.58E-09,0.99311936,0.99311936,5,other\638010965810160016_RTEC_Regular_DEF.JPG,5
2.49E-08,1.39E-10,3.25E-12,0.000201359,2.15E-10,0.9997986,0.9997986,5,other\638010965817032904_RTEC_Regular_DEF.JPG,5
1.15E-06,1.21E-18,3.85E-09,0.001103365,2.76E-14,0.9988954,0.9988954,5,other\638010965817813762_RTEC_Regular_DEF.JPG,5
5.07E-08,7.58E-18,9.25E-12,0.102140166,1.02E-18,0.8978598,0.8978598,5,other\638010965818282377_RTEC_Regular_DEF.JPG,5
1.17E-08,4.08E-21,5.86E-12,0.001383662,7.83E-19,0.99861634,0.99861634,5,other\638010965819375816_RTEC_Regular_DEF.JPG,5
1.00E-05,7.45E-17,1.56E-10,0.009965069,1.62E-17,0.9900249,0.9900249,5,other\638010965819844601_RTEC_Regular_DEF.JPG,5
4.62E-09,4.04E-17,1.51E-13,1.66E-06,1.11E-19,0.99999833,0.99999833,5,other\638010965820937992_RTEC_Regular_DEF.JPG,5
1.28E-06,2.44E-15,1.47E-15,0.019207932,1.32E-18,0.98079073,0.98079073,5,other\638010965821719055_RTEC_Regular_DEF.JPG,5
6.46E-15,5.57E-18,4.37E-14,5.83E-05,2.31E-17,0.9999417,0.9999417,5,other\638010965822187601_RTEC_Regular_DEF.JPG,5
8.34E-08,1.93E-11,4.46E-07,0.15542027,2.95E-08,0.8445792,0.8445792,5,other\638010965822656211_RTEC_Regular_DEF.JPG,5
5.84E-13,3.09E-15,7.39E-17,1.19E-10,2.19E-20,1,1,5,other\638010965823124772_RTEC_Regular_DEF.JPG,5
0.000241487,2.94E-14,4.30E-09,0.16477811,9.14E-14,0.83498037,0.83498037,5,other\638010965824374494_RTEC_Regular_DEF.JPG,5
4.08E-06,6.62E-12,4.18E-14,0.003440063,2.11E-14,0.9965559,0.9965559,5,other\638010965824843031_RTEC_Regular_DEF.JPG,5
2.81E-07,2.98E-11,6.25E-14,0.00011882,4.14E-16,0.9998809,0.9998809,5,other\638010965825311772_RTEC_Regular_DEF.JPG,5
2.94E-06,1.36E-14,2.08E-08,0.07742438,6.29E-12,0.9225727,0.9225727,5,other\638010965825780319_RTEC_Regular_DEF.JPG,5
2.48E-08,7.92E-08,2.77E-10,1.18E-05,2.80E-11,0.9999881,0.9999881,5,other\638010965826248875_RTEC_Regular_DEF.JPG,5
4.29E-06,5.90E-08,1.97E-11,0.000558958,7.19E-12,0.9994367,0.9994367,5,other\638010965826717475_RTEC_Regular_DEF.JPG,5
8.59E-12,2.20E-21,1.66E-15,6.45E-05,3.71E-16,0.9999355,0.9999355,5,other\638010965827186124_RTEC_Regular_DEF.JPG,5
3.00E-12,6.14E-13,6.20E-13,2.89E-05,3.23E-12,0.99997103,0.99997103,5,other\638010965827654680_RTEC_Regular_DEF.JPG,5
5.35E-13,3.96E-13,9.84E-13,2.21E-05,9.59E-14,0.9999778,0.9999778,5,other\638010965828123324_RTEC_Regular_DEF.JPG,5
7.15E-12,8.90E-19,4.12E-13,8.57E-06,2.04E-15,0.9999914,0.9999914,5,other\638010965828591914_RTEC_Regular_DEF.JPG,5
4.36E-12,5.43E-19,8.08E-14,1.39E-05,2.14E-15,0.99998605,0.99998605,5,other\638010965829060504_RTEC_Regular_DEF.JPG,5
9.61E-08,2.93E-11,2.43E-14,3.97E-07,4.95E-17,0.9999995,0.9999995,5,other\638010965830153758_RTEC_Regular_DEF.JPG,5
1.36E-12,6.73E-10,5.34E-13,2.63E-05,2.38E-13,0.99997365,0.99997365,5,other\638010965831247201_RTEC_Regular_DEF.JPG,5
0.002742176,5.72E-16,9.08E-14,0.08448932,8.11E-16,0.9127685,0.9127685,5,other\638010965832496958_RTEC_Regular_DEF.JPG,5
1.23E-05,1.17E-07,1.66E-08,6.79E-05,2.23E-09,0.99991965,0.99991965,5,other\638010965833121685_RTEC_Regular_DEF.JPG,5
4.70E-05,2.00E-10,5.62E-12,0.000863217,1.17E-09,0.99908984,0.99908984,5,other\638010965833590387_RTEC_Regular_DEF.JPG,5
4.62E-09,2.62E-16,6.23E-14,0.000201867,8.80E-17,0.9997981,0.9997981,5,other\638010965834058909_RTEC_Regular_DEF.JPG,5
5.98E-10,7.52E-21,5.29E-14,2.78E-06,4.73E-16,0.99999726,0.99999726,5,other\638010965834527665_RTEC_Regular_DEF.JPG,5
5.99E-07,2.74E-08,7.77E-12,0.063338235,2.90E-13,0.9366611,0.9366611,5,other\638010965834996275_RTEC_Regular_DEF.JPG,5
5.59E-12,2.93E-11,6.17E-14,4.94E-07,1.25E-17,0.9999995,0.9999995,5,other\638010965835464216_RTEC_Regular_DEF.JPG,5
2.61E-12,3.19E-25,6.14E-17,1.63E-06,1.69E-18,0.99999833,0.99999833,5,other\638010965835933451_RTEC_Regular_DEF.JPG,5
1.39E-08,3.98E-11,2.39E-15,3.93E-06,6.20E-13,0.99999607,0.99999607,5,other\638010965836402021_RTEC_Regular_DEF.JPG,5
2.61E-08,5.91E-17,4.46E-08,0.09236123,3.75E-14,0.90763867,0.90763867,5,other\638010965836870670_RTEC_Regular_DEF.JPG,5
2.45E-11,1.11E-09,9.10E-14,3.94E-06,2.86E-14,0.99999607,0.99999607,5,other\638010965837339236_RTEC_Regular_DEF.JPG,5
2.84E-07,1.03E-11,4.31E-12,0.0319846,3.59E-13,0.96801513,0.96801513,5,other\638010965837807807_RTEC_Regular_DEF.JPG,5
5.87E-09,4.80E-19,1.46E-15,0.13253786,7.22E-17,0.86746216,0.86746216,5,other\638010965838276578_RTEC_Regular_DEF.JPG,5
1.48E-07,1.51E-13,4.17E-15,0.039043754,7.33E-17,0.96095616,0.96095616,5,other\638010965843274299_RTEC_Regular_DEF.JPG,5
3.14E-11,2.95E-15,5.84E-15,2.72E-06,5.17E-15,0.99999726,0.99999726,5,other\638010965845149431_RTEC_Regular_DEF.JPG,5
2.28E-10,6.70E-14,1.01E-09,9.96E-07,2.27E-12,0.99999905,0.99999905,5,other\638010965845618046_RTEC_Regular_DEF.JPG,5
2.34E-09,1.64E-11,1.78E-14,0.000382485,9.80E-14,0.99961746,0.99961746,5,other\638010965846086568_RTEC_Regular_DEF.JPG,5
1.33E-10,1.76E-12,2.19E-14,0.000214685,1.48E-14,0.99978536,0.99978536,5,other\638010965846555202_RTEC_Regular_DEF.JPG,5
2.97E-12,5.65E-20,8.64E-15,7.52E-07,3.46E-16,0.9999993,0.9999993,5,other\638010965847023910_RTEC_Regular_DEF.JPG,5
2.13E-07,5.52E-08,4.37E-13,7.68E-05,8.16E-14,0.9999229,0.9999229,5,other\638010965847492314_RTEC_Regular_DEF.JPG,5
5.82E-11,1.79E-14,5.94E-15,5.42E-07,2.78E-20,0.9999994,0.9999994,5,other\638010965847961051_RTEC_Regular_DEF.JPG,5
3.32E-12,3.54E-15,1.04E-14,2.97E-07,1.86E-19,0.99999976,0.99999976,5,other\638010965848429651_RTEC_Regular_DEF.JPG,5
3.65E-08,2.51E-14,1.04E-14,2.26E-06,2.32E-16,0.99999774,0.99999774,5,other\638010965848898339_RTEC_Regular_DEF.JPG,5
2.18E-11,4.86E-11,3.05E-14,0.000189446,2.25E-14,0.99981064,0.99981064,5,other\638010965849366890_RTEC_Regular_DEF.JPG,5
1.27E-05,2.90E-17,2.29E-11,0.23500982,1.48E-13,0.76497746,0.76497746,5,other\638010965849835480_RTEC_Regular_DEF.JPG,5
1.00E-07,1.92E-13,2.48E-12,2.31E-05,1.02E-12,0.99997675,0.99997675,5,other\638010965850304046_RTEC_Regular_DEF.JPG,5
1.78E-08,4.66E-19,1.23E-13,5.61E-05,2.18E-14,0.999944,0.999944,5,other\638010965850772558_RTEC_Regular_DEF.JPG,5
2.17E-08,4.29E-21,1.66E-14,9.95E-05,1.73E-15,0.99990046,0.99990046,5,other\638010965851241378_RTEC_Regular_DEF.JPG,5
2.86E-08,1.11E-16,1.24E-14,2.35E-05,2.04E-16,0.9999765,0.9999765,5,other\638010965851709910_RTEC_Regular_DEF.JPG,5
1.97E-08,1.84E-15,1.00E-13,0.000147901,4.04E-16,0.99985206,0.99985206,5,other\638010965852178480_RTEC_Regular_DEF.JPG,5
1.47E-10,1.54E-18,2.08E-14,7.28E-07,4.79E-16,0.9999993,0.9999993,5,other\638010965852647075_RTEC_Regular_DEF.JPG,5
4.80E-12,3.63E-18,8.13E-15,4.46E-07,3.71E-17,0.9999995,0.9999995,5,other\638010965853115807_RTEC_Regular_DEF.JPG,5
1.67E-06,3.33E-17,1.99E-12,0.14124139,2.48E-11,0.858757,0.858757,5,other\638010966343903754_RTEC_Regular_DEF.JPG,5
6.66E-10,2.14E-17,7.54E-14,0.000148625,6.75E-11,0.99985135,0.99985135,5,other\638010966344372496_RTEC_Regular_DEF.JPG,5
2.24E-09,1.25E-18,1.20E-14,0.000132428,1.21E-11,0.99986756,0.99986756,5,other\638010966344841037_RTEC_Regular_DEF.JPG,5
2.75E-10,4.94E-22,7.23E-14,0.000110502,1.35E-22,0.9998895,0.9998895,5,other\638010966345309559_RTEC_Regular_DEF.JPG,5
1.16E-06,5.26E-14,5.32E-12,0.1148512,5.76E-16,0.88514763,0.88514763,5,other\638010966346090637_RTEC_Regular_DEF.JPG,5
4.28E-10,1.05E-15,4.02E-13,7.89E-05,5.18E-17,0.9999211,0.9999211,5,other\638010966347184125_RTEC_Regular_DEF.JPG,5
1.88E-18,4.20E-25,4.78E-21,4.34E-10,2.40E-24,1,1,5,other\638010966347964994_RTEC_Regular_DEF.JPG,5
2.80E-08,3.17E-10,2.76E-10,6.40E-06,8.92E-10,0.99999356,0.99999356,5,other\638010966348746096_RTEC_Regular_DEF.JPG,5
8.85E-05,7.00E-09,2.68E-08,0.00054916,8.29E-10,0.9993623,0.9993623,5,other\638010966349995579_RTEC_Regular_DEF.JPG,5
3.03E-11,4.64E-18,2.65E-12,5.88E-06,1.10E-13,0.99999416,0.99999416,5,other\638010966350464330_RTEC_Regular_DEF.JPG,5
8.53E-06,9.41E-09,1.65E-08,0.001867649,2.40E-09,0.9981238,0.9981238,5,other\638010966350932813_RTEC_Regular_DEF.JPG,5
3.70E-06,3.40E-13,3.25E-13,0.000734751,3.93E-16,0.99926156,0.99926156,5,other\638010966352182540_RTEC_Regular_DEF.JPG,5
5.26E-06,4.80E-13,9.05E-15,0.000341556,2.37E-14,0.9996532,0.9996532,5,other\638010966357180789_RTEC_Regular_DEF.JPG,5
0.000299377,1.22E-17,4.66E-17,7.69E-07,6.07E-19,0.99969983,0.99969983,5,other\638010966357962023_RTEC_Regular_DEF.JPG,5
1.66E-06,8.27E-13,5.35E-13,0.000716805,1.93E-13,0.9992816,0.9992816,5,other\638010966358430511_RTEC_Regular_DEF.JPG,5
0.000294734,2.01E-12,8.69E-14,0.000263939,1.51E-13,0.9994413,0.9994413,5,other\638010966358899189_RTEC_Regular_DEF.JPG,5
1.13E-07,2.92E-14,2.69E-13,8.94E-06,2.38E-17,0.99999094,0.99999094,5,other\638010966359367784_RTEC_Regular_DEF.JPG,5
1.53E-06,1.12E-12,2.74E-16,0.000568917,5.70E-17,0.9994295,0.9994295,5,other\638010966359836443_RTEC_Regular_DEF.JPG,5
2.59E-12,3.54E-20,7.06E-14,3.14E-06,1.41E-21,0.9999969,0.9999969,5,other\638010966361086023_RTEC_Regular_DEF.JPG,5
7.60E-11,1.68E-18,5.48E-13,0.10610458,4.78E-13,0.89389545,0.89389545,5,other\638010966361554672_RTEC_Regular_DEF.JPG,5
7.04E-14,3.64E-17,2.65E-14,4.21E-07,1.78E-19,0.9999995,0.9999995,5,other\638010966362335701_RTEC_Regular_DEF.JPG,5
2.78E-09,7.71E-14,3.44E-12,0.000146455,1.07E-17,0.9998535,0.9998535,5,other\638010966363116657_RTEC_Regular_DEF.JPG,5
2.89E-09,8.07E-14,3.63E-12,0.00010894,1.11E-17,0.99989104,0.99989104,5,other\638010966363585252_RTEC_Regular_DEF.JPG,5
1.14E-18,4.07E-26,8.98E-23,1.89E-16,2.39E-28,1,1,5,other\638010966364053887_RTEC_Regular_DEF.JPG,5
2.97E-10,7.87E-16,5.74E-14,4.53E-05,2.34E-19,0.9999547,0.9999547,5,other\638010966364990979_RTEC_Regular_DEF.JPG,5
4.20E-13,2.78E-17,8.73E-14,1.06E-06,9.11E-20,0.9999989,0.9999989,5,other\638010966365459569_RTEC_Regular_DEF.JPG,5
4.29E-07,1.45E-12,1.13E-08,0.005755795,1.31E-11,0.9942438,0.9942438,5,other\638010966366084335_RTEC_Regular_DEF.JPG,5
7.99E-09,7.49E-09,1.29E-12,8.74E-08,1.38E-11,0.9999999,0.9999999,5,other\638010966366552515_RTEC_Regular_DEF.JPG,5
1.06E-06,1.07E-07,6.05E-08,4.46E-06,1.64E-09,0.9999943,0.9999943,5,other\638010966367334292_RTEC_Regular_DEF.JPG,5
2.18E-06,3.46E-08,7.85E-08,1.19E-05,2.41E-09,0.9999858,0.9999858,5,other\638010966367802775_RTEC_Regular_DEF.JPG,5
2.72E-06,1.53E-18,5.60E-15,6.82E-06,7.20E-19,0.99999046,0.99999046,5,other\638010966368271306_RTEC_Regular_DEF.JPG,5
4.79E-07,6.27E-16,1.48E-14,1.75E-06,1.19E-18,0.99999774,0.99999774,5,other\638010966368740062_RTEC_Regular_DEF.JPG,5
2.07E-09,1.11E-19,2.81E-12,5.20E-05,4.44E-18,0.999948,0.999948,5,other\638010966369208535_RTEC_Regular_DEF.JPG,5
5.68E-05,6.77E-09,1.81E-08,0.0006437,9.12E-10,0.9992994,0.9992994,5,other\638010966369989565_RTEC_Regular_DEF.JPG,5
5.26E-11,3.93E-16,1.03E-12,2.63E-06,8.95E-17,0.9999974,0.9999974,5,other\638010966370458253_RTEC_Regular_DEF.JPG,5
0.006105518,3.61E-08,5.55E-09,0.05602759,1.62E-09,0.9378669,0.9378669,5,other\638010966371239297_RTEC_Regular_DEF.JPG,5
0.001252098,1.21E-10,3.04E-09,0.16581754,1.33E-10,0.8329303,0.8329303,5,other\638010966372020170_RTEC_Regular_DEF.JPG,5
0.002808967,1.52E-14,1.20E-14,0.035021227,3.24E-10,0.96216977,0.96216977,5,other\638010966372488848_RTEC_Regular_DEF.JPG,5
0.004525352,7.47E-14,1.88E-14,0.013864,3.06E-11,0.98161066,0.98161066,5,other\638010966372957477_RTEC_Regular_DEF.JPG,5
7.27E-09,2.18E-18,6.87E-17,2.05E-06,1.08E-19,0.999998,0.999998,5,other\638010966373426004_RTEC_Regular_DEF.JPG,5
1.01E-06,2.09E-07,1.94E-10,0.000497407,1.22E-09,0.99950135,0.99950135,5,other\638010966373894653_RTEC_Regular_DEF.JPG,5
8.82E-14,4.83E-20,9.45E-17,8.51E-09,2.12E-19,1,1,5,other\638010966374363262_RTEC_Regular_DEF.JPG,5
0.29043937,2.84E-07,1.38E-10,0.007540432,4.44E-12,0.70201993,0.70201993,5,other\638010966375144292_RTEC_Regular_DEF.JPG,5
3.75E-06,3.99E-15,5.26E-17,4.04E-11,1.39E-23,0.9999963,0.9999963,5,other\638010966376706140_RTEC_Regular_DEF.JPG,5
2.53E-09,8.70E-19,1.65E-16,1.01E-07,2.10E-18,0.9999999,0.9999999,5,other\638010966377174721_RTEC_Regular_DEF.JPG,5
2.98E-06,2.56E-26,3.04E-12,0.32332468,3.71E-10,0.67667234,0.67667234,5,other\638010966377643321_RTEC_Regular_DEF.JPG,5
0.001056745,3.91E-11,7.77E-12,7.58E-05,7.13E-18,0.9988675,0.9988675,5,other\638010966382954194_RTEC_Regular_DEF.JPG,5
4.27E-10,1.15E-21,3.64E-16,2.27E-07,3.66E-17,0.99999976,0.99999976,5,other\638010966383735306_RTEC_Regular_DEF.JPG,5
5.84E-13,1.21E-11,3.79E-14,6.10E-07,2.86E-16,0.9999994,0.9999994,5,other\638010966384203946_RTEC_Regular_DEF.JPG,5
8.36E-10,7.37E-20,3.68E-15,2.23E-06,6.35E-17,0.99999774,0.99999774,5,other\638010966384985038_RTEC_Regular_DEF.JPG,5
1.37E-10,1.10E-18,3.11E-14,2.88E-06,3.48E-16,0.99999714,0.99999714,5,other\638010966385453648_RTEC_Regular_DEF.JPG,5
8.90E-08,1.49E-14,2.35E-10,4.01E-05,4.54E-14,0.9999598,0.9999598,5,other\638010966386234546_RTEC_Regular_DEF.JPG,5
2.05E-10,2.32E-24,1.45E-16,9.28E-06,1.15E-15,0.9999907,0.9999907,5,other\638010966386703194_RTEC_Regular_DEF.JPG,5
4.28E-09,1.85E-19,2.48E-15,7.54E-06,1.10E-19,0.9999925,0.9999925,5,other\638010966387484219_RTEC_Regular_DEF.JPG,5
1.06E-09,5.92E-08,4.22E-14,8.47E-05,8.85E-14,0.99991524,0.99991524,5,other\638010966388265243_RTEC_Regular_DEF.JPG,5
6.75E-06,8.37E-05,6.51E-10,0.000684468,2.12E-08,0.99922514,0.99922514,5,other\638010966389046097_RTEC_Regular_DEF.JPG,5
2.26E-09,2.50E-20,9.62E-09,6.55E-06,1.99E-19,0.99999344,0.99999344,5,other\638010966389827136_RTEC_Regular_DEF.JPG,5
4.50E-11,1.75E-22,3.40E-15,0.000215162,3.89E-21,0.9997849,0.9997849,5,other\638010966390451965_RTEC_Regular_DEF.JPG,5
2.72E-11,1.72E-14,2.72E-13,1.99E-05,1.47E-17,0.9999801,0.9999801,5,other\638010966390920756_RTEC_Regular_DEF.JPG,5
3.59E-06,4.17E-13,8.37E-13,0.04946666,1.83E-16,0.9505298,0.9505298,5,other\638010966391389331_RTEC_Regular_DEF.JPG,5
3.48E-11,2.69E-16,7.35E-16,1.64E-09,4.55E-17,1,1,5,other\638010966391857960_RTEC_Regular_DEF.JPG,5
8.72E-15,7.21E-09,2.81E-17,2.01E-10,9.92E-23,1,1,5,other\638010966392326497_RTEC_Regular_DEF.JPG,5
3.27E-11,6.34E-05,1.51E-11,4.03E-07,2.74E-12,0.9999362,0.9999362,5,other\638010966674740391_RTEC_Regular_DEF.JPG,5
1.08E-13,8.41E-07,6.38E-13,8.68E-08,3.62E-13,0.99999905,0.99999905,5,other\638010966689892187_RTEC_Regular_DEF.JPG,5
5.41E-13,1.47E-05,2.69E-12,4.67E-07,1.20E-12,0.99998486,0.99998486,5,other\638010966690360826_RTEC_Regular_DEF.JPG,5
1.35E-11,1.60E-08,4.97E-11,2.07E-06,5.68E-12,0.999998,0.999998,5,other\638010966690829426_RTEC_Regular_DEF.JPG,5
1.25E-11,1.15E-06,3.09E-12,1.75E-07,2.48E-13,0.9999987,0.9999987,5,other\638010966691297874_RTEC_Regular_DEF.JPG,5
1.24E-11,7.73E-06,6.30E-12,4.81E-07,8.80E-13,0.9999918,0.9999918,5,other\638010966691766621_RTEC_Regular_DEF.JPG,5
3.65E-14,6.76E-09,7.79E-14,3.89E-09,1.44E-14,1,1,5,other\638010966692547665_RTEC_Regular_DEF.JPG,5
3.50E-13,1.63E-07,1.39E-12,1.66E-08,1.26E-14,0.99999976,0.99999976,5,other\638010966693016221_RTEC_Regular_DEF.JPG,5
2.88E-13,3.79E-08,1.00E-12,9.57E-08,4.30E-14,0.9999999,0.9999999,5,other\638010966693641114_RTEC_Regular_DEF.JPG,5
1.88E-11,2.26E-05,8.60E-12,2.97E-07,1.83E-12,0.9999771,0.9999771,5,other\638010966696296567_RTEC_Regular_DEF.JPG,5
